C:/GGTS/workspace/Mestrado/FPFNAnalysis/projects/realm-java/revisions/rev_cfe2d_2b81a/rev_cfe2d-2b81a;\examples\introExample\src\main\java\io\realm\examples\realmintroexample\model\Person;getCats()
C:/GGTS/workspace/Mestrado/FPFNAnalysis/projects/realm-java/revisions/rev_cfe2d_2b81a/rev_cfe2d-2b81a;\examples\introExample\src\main\java\io\realm\examples\realmintroexample\model\Person;setCats(RealmList<Cat>)
C:/GGTS/workspace/Mestrado/FPFNAnalysis/projects/realm-java/revisions/rev_cfe2d_2b81a/rev_cfe2d-2b81a;\examples\introExample\src\main\java\io\realm\examples\realmintroexample\model\Person;getTempReference()
C:/GGTS/workspace/Mestrado/FPFNAnalysis/projects/realm-java/revisions/rev_cfe2d_2b81a/rev_cfe2d-2b81a;\examples\introExample\src\main\java\io\realm\examples\realmintroexample\model\Person;setTempReference(int)
C:/GGTS/workspace/Mestrado/FPFNAnalysis/projects/realm-java/revisions/rev_cfe2d_2b81a/rev_cfe2d-2b81a;\realm\src\main\java\io\realm\Realm;beginTransaction()
C:/GGTS/workspace/Mestrado/FPFNAnalysis/projects/realm-java/revisions/rev_cfe2d_2b81a/rev_cfe2d-2b81a;\realm\src\main\java\io\realm\Realm;commitTransaction()
C:/GGTS/workspace/Mestrado/FPFNAnalysis/projects/realm-java/revisions/rev_46df8_fa049/rev_46df8-fa049;\examples\concurrencyExample\src\main\java\io\realm\examples\concurrency\BgReaderThread;run()
C:/GGTS/workspace/Mestrado/FPFNAnalysis/projects/realm-java/revisions/rev_46df8_fa049/rev_46df8-fa049;\examples\concurrencyExample\src\main\java\io\realm\examples\concurrency\BgReaderThread;terminate()
C:/GGTS/workspace/Mestrado/FPFNAnalysis/projects/realm-java/revisions/rev_46df8_fa049/rev_46df8-fa049;\examples\concurrencyExample\src\main\java\io\realm\examples\concurrency\BgService;onHandleIntent(Intent)
C:/GGTS/workspace/Mestrado/FPFNAnalysis/projects/realm-java/revisions/rev_46df8_fa049/rev_46df8-fa049;\examples\concurrencyExample\src\main\java\io\realm\examples\concurrency\BgService;onDestroy()
C:/GGTS/workspace/Mestrado/FPFNAnalysis/projects/realm-java/revisions/rev_46df8_fa049/rev_46df8-fa049;\examples\concurrencyExample\src\main\java\io\realm\examples\concurrency\BgSpawningService;onCreate()
C:/GGTS/workspace/Mestrado/FPFNAnalysis/projects/realm-java/revisions/rev_46df8_fa049/rev_46df8-fa049;\examples\concurrencyExample\src\main\java\io\realm\examples\concurrency\BgSpawningService;onStartCommand(Intent,int,int)
C:/GGTS/workspace/Mestrado/FPFNAnalysis/projects/realm-java/revisions/rev_46df8_fa049/rev_46df8-fa049;\examples\concurrencyExample\src\main\java\io\realm\examples\concurrency\BgSpawningService;onDestroy()
C:/GGTS/workspace/Mestrado/FPFNAnalysis/projects/realm-java/revisions/rev_46df8_fa049/rev_46df8-fa049;\examples\concurrencyExample\src\main\java\io\realm\examples\concurrency\BgSpawningService;onBind(Intent)
C:/GGTS/workspace/Mestrado/FPFNAnalysis/projects/realm-java/revisions/rev_46df8_fa049/rev_46df8-fa049;\examples\concurrencyExample\src\main\java\io\realm\examples\concurrency\BgSpawningService;quit()
C:/GGTS/workspace/Mestrado/FPFNAnalysis/projects/realm-java/revisions/rev_46df8_fa049/rev_46df8-fa049;\examples\concurrencyExample\src\main\java\io\realm\examples\concurrency\BgWriterThread;run()
C:/GGTS/workspace/Mestrado/FPFNAnalysis/projects/realm-java/revisions/rev_46df8_fa049/rev_46df8-fa049;\examples\concurrencyExample\src\main\java\io\realm\examples\concurrency\BgWriterThread;terminate()
C:/GGTS/workspace/Mestrado/FPFNAnalysis/projects/realm-java/revisions/rev_46df8_fa049/rev_46df8-fa049;\examples\concurrencyExample\src\main\java\io\realm\examples\concurrency\KillableThread;terminate()
C:/GGTS/workspace/Mestrado/FPFNAnalysis/projects/realm-java/revisions/rev_46df8_fa049/rev_46df8-fa049;\examples\concurrencyExample\src\main\java\io\realm\examples\concurrency\RealmExampleActivity;onCreate(Bundle)
C:/GGTS/workspace/Mestrado/FPFNAnalysis/projects/realm-java/revisions/rev_46df8_fa049/rev_46df8-fa049;\examples\concurrencyExample\src\main\java\io\realm\examples\concurrency\RealmExampleActivity;onResume()
C:/GGTS/workspace/Mestrado/FPFNAnalysis/projects/realm-java/revisions/rev_46df8_fa049/rev_46df8-fa049;\examples\concurrencyExample\src\main\java\io\realm\examples\concurrency\RealmExampleActivity;onStop()
C:/GGTS/workspace/Mestrado/FPFNAnalysis/projects/realm-java/revisions/rev_46df8_fa049/rev_46df8-fa049;\examples\concurrencyExample\src\main\java\io\realm\examples\concurrency\RealmExampleActivity;onCreateOptionsMenu(Menu)
C:/GGTS/workspace/Mestrado/FPFNAnalysis/projects/realm-java/revisions/rev_46df8_fa049/rev_46df8-fa049;\examples\concurrencyExample\src\main\java\io\realm\examples\concurrency\RealmExampleActivity;onOptionsItemSelected(MenuItem)
C:/GGTS/workspace/Mestrado/FPFNAnalysis/projects/realm-java/revisions/rev_46df8_fa049/rev_46df8-fa049;\examples\concurrencyExample\src\main\java\io\realm\examples\concurrency\RealmExampleActivity;onClick(View)
C:/GGTS/workspace/Mestrado/FPFNAnalysis/projects/realm-java/revisions/rev_46df8_fa049/rev_46df8-fa049;\examples\concurrencyExample\src\main\java\io\realm\examples\concurrency\RealmExampleActivity;initDb()
C:/GGTS/workspace/Mestrado/FPFNAnalysis/projects/realm-java/revisions/rev_46df8_fa049/rev_46df8-fa049;\examples\concurrencyExample\src\main\java\io\realm\examples\concurrency\RealmExampleActivity;start()
C:/GGTS/workspace/Mestrado/FPFNAnalysis/projects/realm-java/revisions/rev_46df8_fa049/rev_46df8-fa049;\examples\concurrencyExample\src\main\java\io\realm\examples\concurrency\RealmExampleActivity;stop()
C:/GGTS/workspace/Mestrado/FPFNAnalysis/projects/realm-java/revisions/rev_46df8_fa049/rev_46df8-fa049;\examples\concurrencyExample\src\main\java\io\realm\examples\concurrency\RealmExampleActivity;restart()
C:/GGTS/workspace/Mestrado/FPFNAnalysis/projects/realm-java/revisions/rev_46df8_fa049/rev_46df8-fa049;\examples\concurrencyExample\src\main\java\io\realm\examples\concurrency\model\Cat;getName()
C:/GGTS/workspace/Mestrado/FPFNAnalysis/projects/realm-java/revisions/rev_46df8_fa049/rev_46df8-fa049;\examples\concurrencyExample\src\main\java\io\realm\examples\concurrency\model\Cat;setName(String)
C:/GGTS/workspace/Mestrado/FPFNAnalysis/projects/realm-java/revisions/rev_46df8_fa049/rev_46df8-fa049;\examples\concurrencyExample\src\main\java\io\realm\examples\concurrency\model\Cat;toString()
C:/GGTS/workspace/Mestrado/FPFNAnalysis/projects/realm-java/revisions/rev_46df8_fa049/rev_46df8-fa049;\examples\concurrencyExample\src\main\java\io\realm\examples\concurrency\model\Dog;getName()
C:/GGTS/workspace/Mestrado/FPFNAnalysis/projects/realm-java/revisions/rev_46df8_fa049/rev_46df8-fa049;\examples\concurrencyExample\src\main\java\io\realm\examples\concurrency\model\Dog;setName(String)
C:/GGTS/workspace/Mestrado/FPFNAnalysis/projects/realm-java/revisions/rev_46df8_fa049/rev_46df8-fa049;\examples\concurrencyExample\src\main\java\io\realm\examples\concurrency\model\Dog;toString()
C:/GGTS/workspace/Mestrado/FPFNAnalysis/projects/realm-java/revisions/rev_46df8_fa049/rev_46df8-fa049;\examples\concurrencyExample\src\main\java\io\realm\examples\concurrency\model\Person;getName()
C:/GGTS/workspace/Mestrado/FPFNAnalysis/projects/realm-java/revisions/rev_46df8_fa049/rev_46df8-fa049;\examples\concurrencyExample\src\main\java\io\realm\examples\concurrency\model\Person;setName(String)
C:/GGTS/workspace/Mestrado/FPFNAnalysis/projects/realm-java/revisions/rev_46df8_fa049/rev_46df8-fa049;\examples\concurrencyExample\src\main\java\io\realm\examples\concurrency\model\Person;getAge()
C:/GGTS/workspace/Mestrado/FPFNAnalysis/projects/realm-java/revisions/rev_46df8_fa049/rev_46df8-fa049;\examples\concurrencyExample\src\main\java\io\realm\examples\concurrency\model\Person;setAge(int)
C:/GGTS/workspace/Mestrado/FPFNAnalysis/projects/realm-java/revisions/rev_46df8_fa049/rev_46df8-fa049;\realm\src\main\java\io\realm\RealmList;add(E)
C:/GGTS/workspace/Mestrado/FPFNAnalysis/projects/realm-java/revisions/rev_46df8_fa049/rev_46df8-fa049;\realm\src\main\java\io\realm\RealmResults;minDate(String)
C:/GGTS/workspace/Mestrado/FPFNAnalysis/projects/realm-java/revisions/rev_46df8_fa049/rev_46df8-fa049;\realm\src\main\java\io\realm\RealmResults;maxDate(String)
C:/GGTS/workspace/Mestrado/FPFNAnalysis/projects/realm-java/revisions/rev_46df8_fa049/rev_46df8-fa049;\realm\src\main\java\io\realm\internal\android\LooperThread;getInstance()
C:/GGTS/workspace/Mestrado/FPFNAnalysis/projects/realm-java/revisions/rev_46df8_fa049/rev_46df8-fa049;\realm\src\main\java\io\realm\internal\android\LooperThread;run()
C:/GGTS/workspace/Mestrado/FPFNAnalysis/projects/realm-java/revisions/rev_e154b_e1053/rev_e154b-e1053;\realm\src\androidTest\java\io\realm\RealmObjectTest;setUp()
C:/GGTS/workspace/Mestrado/FPFNAnalysis/projects/realm-java/revisions/rev_e154b_e1053/rev_e154b-e1053;\realm\src\androidTest\java\io\realm\RealmObjectTest;testRealmGetRowReturnsValidRow()
C:/GGTS/workspace/Mestrado/FPFNAnalysis/projects/realm-java/revisions/rev_e154b_e1053/rev_e154b-e1053;\realm\src\androidTest\java\io\realm\RealmResultsTest;setUp()
C:/GGTS/workspace/Mestrado/FPFNAnalysis/projects/realm-java/revisions/rev_e154b_e1053/rev_e154b-e1053;\realm\src\androidTest\java\io\realm\RealmResultsTest;testClearEmptiesTable()
C:/GGTS/workspace/Mestrado/FPFNAnalysis/projects/realm-java/revisions/rev_e154b_e1053/rev_e154b-e1053;\realm\src\androidTest\java\io\realm\RealmResultsTest;testResultListGet()
